File Version,BWSpec4.11_1
1065,751.34,13309.64,-13309.64,197.0000,65535.0000,18965.0000,18768.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1066,751.70,13303.10,-13303.10,141.0000,65535.0000,18991.0000,18850.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1067,752.07,13296.57,-13296.57,251.0000,65535.0000,18707.0000,18456.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1068,752.44,13290.05,-13290.05,77.0000,65535.0000,18385.0000,18308.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1069,752.81,13283.54,-13283.54,107.0000,65535.0000,18035.0000,17928.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1070,753.18,13277.03,-13277.03,153.0000,65535.0000,17577.0000,17424.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1071,753.55,13270.53,-13270.53,159.0000,65535.0000,16979.0000,16820.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1072,753.92,13264.04,-13264.04,115.0000,65535.0000,16615.0000,16500.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1073,754.29,13257.56,-13257.56,215.0000,65535.0000,16471.0000,16256.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1074,754.66,13251.08,-13251.08,93.0000,65535.0000,16569.0000,16476.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1075,755.02,13244.61,-13244.61,145.0000,65535.0000,16799.0000,16654.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1076,755.39,13238.15,-13238.15,169.0000,65535.0000,17339.0000,17170.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1077,755.76,13231.70,-13231.70,105.0000,65535.0000,18291.0000,18186.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1078,756.13,13225.26,-13225.26,181.0000,65535.0000,18885.0000,18704.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1079,756.50,13218.82,-13218.82,189.0000,65535.0000,19169.0000,18980.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1080,756.87,13212.39,-13212.39,143.0000,65535.0000,19429.0000,19286.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1081,757.23,13205.96,-13205.96,69.0000,65535.0000,18983.0000,18914.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1082,757.60,13199.55,-13199.55,137.0000,65535.0000,18201.0000,18064.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1083,757.97,13193.14,-13193.14,195.0000,65535.0000,17279.0000,17084.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1084,758.34,13186.74,-13186.74,137.0000,65535.0000,16463.0000,16326.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1085,758.71,13180.35,-13180.35,13.0000,65535.0000,15765.0000,15752.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1086,759.07,13173.96,-13173.96,147.0000,65535.0000,15495.0000,15348.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1087,759.44,13167.58,-13167.58,141.0000,65535.0000,15245.0000,15104.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1088,759.81,13161.21,-13161.21,141.0000,65535.0000,15015.0000,14874.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1089,760.18,13154.85,-13154.85,107.0000,65535.0000,14475.0000,14368.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1090,760.54,13148.50,-13148.50,131.0000,65535.0000,14973.0000,14842.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1091,760.91,13142.15,-13142.15,123.0000,65535.0000,15371.0000,15248.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1092,761.28,13135.81,-13135.81,119.0000,65535.0000,15507.0000,15388.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1093,761.65,13129.47,-13129.47,43.0000,65535.0000,15155.0000,15112.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1094,762.01,13123.15,-13123.15,17.0000,65535.0000,15701.0000,15684.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1095,762.38,13116.83,-13116.83,129.0000,65535.0000,15501.0000,15372.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1096,762.75,13110.52,-13110.52,135.0000,65535.0000,15815.0000,15680.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1097,763.11,13104.21,-13104.21,101.0000,65535.0000,15941.0000,15840.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1098,763.48,13097.92,-13097.92,87.0000,65535.0000,15861.0000,15774.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1099,763.85,13091.63,-13091.63,109.0000,65535.0000,15811.0000,15702.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1100,764.21,13085.35,-13085.35,107.0000,65535.0000,15353.0000,15246.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1101,764.58,13079.07,-13079.07,209.0000,65535.0000,14501.0000,14292.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1102,764.95,13072.80,-13072.80,161.0000,65535.0000,14657.0000,14496.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1103,765.31,13066.54,-13066.54,137.0000,65535.0000,14807.0000,14670.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1104,765.68,13060.29,-13060.29,125.0000,65535.0000,14417.0000,14292.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1105,766.05,13054.04,-13054.04,99.0000,65535.0000,14935.0000,14836.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1106,766.41,13047.81,-13047.81,175.0000,65535.0000,15243.0000,15068.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1107,766.78,13041.58,-13041.58,73.0000,65535.0000,15673.0000,15600.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1108,767.14,13035.35,-13035.35,67.0000,65535.0000,16023.0000,15956.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1109,767.51,13029.13,-13029.13,3.0000,65535.0000,16231.0000,16228.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1110,767.88,13022.92,-13022.92,87.0000,65535.0000,16771.0000,16684.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1111,768.24,13016.72,-13016.72,31.0000,65535.0000,17427.0000,17396.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1112,768.61,13010.53,-13010.53,135.0000,65535.0000,17109.0000,16974.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1113,768.97,13004.34,-13004.34,117.0000,65535.0000,17049.0000,16932.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1114,769.34,12998.16,-12998.16,15.0000,65535.0000,16853.0000,16838.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1115,769.71,12991.98,-12991.98,0.0000,65535.0000,17039.0000,17039.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1116,770.07,12985.82,-12985.82,15.0000,65535.0000,16879.0000,16864.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1117,770.44,12979.66,-12979.66,95.0000,65535.0000,17009.0000,16914.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1118,770.80,12973.50,-12973.50,29.0000,65535.0000,16687.0000,16658.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1119,771.17,12967.36,-12967.36,0.0000,65535.0000,16631.0000,16631.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1120,771.53,12961.22,-12961.22,55.0000,65535.0000,16879.0000,16824.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1121,771.90,12955.09,-12955.09,75.0000,65535.0000,16737.0000,16662.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1122,772.26,12948.96,-12948.96,0.0000,65535.0000,16955.0000,16955.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1123,772.63,12942.85,-12942.85,33.0000,65535.0000,16885.0000,16852.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1124,772.99,12936.74,-12936.74,61.0000,65535.0000,17371.0000,17310.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1125,773.36,12930.63,-12930.63,81.0000,65535.0000,17851.0000,17770.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1126,773.72,12924.54,-12924.54,109.0000,65535.0000,17519.0000,17410.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1127,774.09,12918.45,-12918.45,1.0000,65535.0000,17465.0000,17464.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1128,774.45,12912.36,-12912.36,173.0000,65535.0000,17145.0000,16972.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1129,774.82,12906.29,-12906.29,69.0000,65535.0000,15891.0000,15822.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1130,775.18,12900.22,-12900.22,27.0000,65535.0000,14745.0000,14718.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1131,775.54,12894.16,-12894.16,147.0000,65535.0000,13607.0000,13460.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1132,775.91,12888.10,-12888.10,17.0000,65535.0000,12833.0000,12816.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1133,776.27,12882.06,-12882.06,119.0000,65535.0000,12277.0000,12158.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1134,776.64,12876.02,-12876.02,7.0000,65535.0000,12083.0000,12076.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1135,777.00,12869.98,-12869.98,17.0000,65535.0000,12315.0000,12298.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1136,777.37,12863.95,-12863.95,29.0000,65535.0000,12485.0000,12456.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1137,777.73,12857.93,-12857.93,91.0000,65535.0000,13453.0000,13362.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1138,778.09,12851.92,-12851.92,81.0000,65535.0000,13409.0000,13328.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1139,778.46,12845.91,-12845.91,37.0000,65535.0000,13955.0000,13918.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1140,778.82,12839.91,-12839.91,49.0000,65535.0000,14233.0000,14184.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1141,779.19,12833.92,-12833.92,65.0000,65535.0000,14241.0000,14176.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1142,779.55,12827.94,-12827.94,85.0000,65535.0000,13753.0000,13668.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1143,779.91,12821.96,-12821.96,53.0000,65535.0000,13633.0000,13580.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1144,780.28,12815.98,-12815.98,37.0000,65535.0000,13007.0000,12970.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1145,780.64,12810.02,-12810.02,21.0000,65535.0000,12507.0000,12486.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1146,781.00,12804.06,-12804.06,25.0000,65535.0000,12035.0000,12010.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1147,781.37,12798.11,-12798.11,103.0000,65535.0000,11157.0000,11054.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1148,781.73,12792.16,-12792.16,109.0000,65535.0000,10909.0000,10800.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1149,782.09,12786.22,-12786.22,31.0000,65535.0000,10547.0000,10516.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1150,782.45,12780.29,-12780.29,31.0000,65535.0000,10207.0000,10176.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1151,782.82,12774.37,-12774.37,3.0000,65535.0000,10277.0000,10274.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1152,783.18,12768.45,-12768.45,1.0000,65535.0000,10013.0000,10012.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1153,783.54,12762.54,-12762.54,5.0000,65535.0000,9765.0000,9760.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1154,783.91,12756.63,-12756.63,79.0000,65535.0000,9493.0000,9414.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1155,784.27,12750.73,-12750.73,75.0000,65535.0000,9287.0000,9212.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1156,784.63,12744.84,-12744.84,23.0000,65535.0000,9075.0000,9052.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1157,784.99,12738.95,-12738.95,31.0000,65535.0000,8993.0000,8962.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1158,785.36,12733.08,-12733.08,105.0000,65535.0000,8937.0000,8832.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1159,785.72,12727.20,-12727.20,49.0000,65535.0000,9143.0000,9094.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1160,786.08,12721.34,-12721.34,99.0000,65535.0000,9607.0000,9508.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1161,786.44,12715.48,-12715.48,71.0000,65535.0000,9603.0000,9532.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1162,786.81,12709.63,-12709.63,0.0000,65535.0000,10211.0000,10211.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1163,787.17,12703.78,-12703.78,101.0000,65535.0000,10345.0000,10244.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1164,787.53,12697.94,-12697.94,45.0000,65535.0000,10217.0000,10172.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1165,787.89,12692.11,-12692.11,21.0000,65535.0000,10531.0000,10510.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1166,788.25,12686.28,-12686.28,59.0000,65535.0000,10683.0000,10624.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1167,788.61,12680.47,-12680.47,17.0000,65535.0000,10871.0000,10854.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1168,788.98,12674.65,-12674.65,0.0000,65535.0000,11123.0000,11123.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1169,789.34,12668.85,-12668.85,49.0000,65535.0000,11137.0000,11088.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1170,789.70,12663.05,-12663.05,0.0000,65535.0000,11489.0000,11489.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1171,790.06,12657.25,-12657.25,0.0000,65535.0000,11713.0000,11713.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1172,790.42,12651.47,-12651.47,0.0000,65535.0000,12051.0000,12051.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1173,790.78,12645.69,-12645.69,95.0000,65535.0000,12057.0000,11962.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1174,791.14,12639.91,-12639.91,0.0000,65535.0000,12487.0000,12487.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1175,791.51,12634.14,-12634.14,1.0000,65535.0000,12385.0000,12384.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1176,791.87,12628.38,-12628.38,1.0000,65535.0000,12173.0000,12172.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1177,792.23,12622.63,-12622.63,25.0000,65535.0000,12357.0000,12332.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1178,792.59,12616.88,-12616.88,59.0000,65535.0000,12247.0000,12188.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1179,792.95,12611.14,-12611.14,65.0000,65535.0000,12483.0000,12418.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1180,793.31,12605.40,-12605.40,31.0000,65535.0000,12271.0000,12240.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1181,793.67,12599.68,-12599.68,105.0000,65535.0000,12449.0000,12344.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1182,794.03,12593.95,-12593.95,137.0000,65535.0000,12147.0000,12010.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1183,794.39,12588.24,-12588.24,73.0000,65535.0000,12421.0000,12348.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1184,794.75,12582.53,-12582.53,65.0000,65535.0000,12073.0000,12008.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1185,795.11,12576.82,-12576.82,45.0000,65535.0000,11809.0000,11764.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1186,795.47,12571.13,-12571.13,41.0000,65535.0000,11633.0000,11592.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1187,795.83,12565.44,-12565.44,79.0000,65535.0000,11535.0000,11456.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1188,796.19,12559.75,-12559.75,37.0000,65535.0000,11749.0000,11712.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1189,796.55,12554.07,-12554.07,43.0000,65535.0000,11761.0000,11718.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1190,796.91,12548.40,-12548.40,0.0000,65535.0000,11873.0000,11873.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1191,797.27,12542.74,-12542.74,51.0000,65535.0000,11707.0000,11656.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1192,797.63,12537.08,-12537.08,163.0000,65535.0000,11363.0000,11200.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1193,797.99,12531.42,-12531.42,75.0000,65535.0000,11243.0000,11168.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1194,798.35,12525.78,-12525.78,93.0000,65535.0000,10721.0000,10628.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1195,798.71,12520.14,-12520.14,7.0000,65535.0000,10553.0000,10546.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1196,799.07,12514.50,-12514.50,97.0000,65535.0000,10337.0000,10240.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1197,799.43,12508.87,-12508.87,83.0000,65535.0000,10347.0000,10264.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1198,799.79,12503.25,-12503.25,25.0000,65535.0000,10127.0000,10102.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1199,800.15,12497.64,-12497.64,119.0000,65535.0000,9719.0000,9600.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1200,800.51,12492.03,-12492.03,49.0000,65535.0000,9671.0000,9622.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1201,800.87,12486.42,-12486.42,63.0000,65535.0000,10255.0000,10192.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1202,801.23,12480.83,-12480.83,81.0000,65535.0000,10235.0000,10154.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1203,801.59,12475.24,-12475.24,5.0000,65535.0000,10353.0000,10348.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1204,801.95,12469.65,-12469.65,103.0000,65535.0000,10235.0000,10132.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1205,802.31,12464.07,-12464.07,37.0000,65535.0000,10525.0000,10488.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1206,802.66,12458.50,-12458.50,39.0000,65535.0000,10675.0000,10636.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1207,803.02,12452.94,-12452.94,41.0000,65535.0000,10497.0000,10456.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1208,803.38,12447.38,-12447.38,0.0000,65535.0000,10637.0000,10637.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1209,803.74,12441.82,-12441.82,19.0000,65535.0000,10957.0000,10938.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1210,804.10,12436.27,-12436.27,0.0000,65535.0000,10971.0000,10971.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1211,804.46,12430.73,-12430.73,89.0000,65535.0000,10959.0000,10870.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1212,804.82,12425.20,-12425.20,43.0000,65535.0000,10739.0000,10696.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1213,805.17,12419.67,-12419.67,0.0000,65535.0000,10939.0000,10939.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1214,805.53,12414.14,-12414.14,83.0000,65535.0000,10573.0000,10490.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1215,805.89,12408.63,-12408.63,33.0000,65535.0000,10221.0000,10188.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1216,806.25,12403.11,-12403.11,0.0000,65535.0000,10139.0000,10139.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1217,806.61,12397.61,-12397.61,41.0000,65535.0000,9895.0000,9854.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1218,806.97,12392.11,-12392.11,5.0000,65535.0000,9775.0000,9770.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1219,807.32,12386.62,-12386.62,0.0000,65535.0000,10101.0000,10101.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1220,807.68,12381.13,-12381.13,21.0000,65535.0000,10067.0000,10046.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1221,808.04,12375.65,-12375.65,0.0000,65535.0000,10427.0000,10427.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1222,808.40,12370.17,-12370.17,71.0000,65535.0000,11011.0000,10940.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1223,808.75,12364.70,-12364.70,0.0000,65535.0000,11183.0000,11183.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1224,809.11,12359.24,-12359.24,0.0000,65535.0000,11947.0000,11947.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1225,809.47,12353.78,-12353.78,29.0000,65535.0000,12127.0000,12098.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1226,809.83,12348.33,-12348.33,0.0000,65535.0000,12029.0000,12029.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1227,810.18,12342.89,-12342.89,97.0000,65535.0000,12479.0000,12382.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1228,810.54,12337.45,-12337.45,3.0000,65535.0000,12043.0000,12040.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1229,810.90,12332.01,-12332.01,59.0000,65535.0000,11787.0000,11728.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1230,811.25,12326.59,-12326.59,83.0000,65535.0000,11495.0000,11412.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1231,811.61,12321.16,-12321.16,25.0000,65535.0000,11183.0000,11158.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1232,811.97,12315.75,-12315.75,29.0000,65535.0000,10653.0000,10624.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1233,812.33,12310.34,-12310.34,57.0000,65535.0000,10757.0000,10700.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1234,812.68,12304.93,-12304.93,0.0000,65535.0000,10343.0000,10343.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1235,813.04,12299.54,-12299.54,55.0000,65535.0000,10243.0000,10188.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1236,813.40,12294.14,-12294.14,27.0000,65535.0000,9847.0000,9820.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1237,813.75,12288.76,-12288.76,61.0000,65535.0000,9891.0000,9830.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1238,814.11,12283.38,-12283.38,59.0000,65535.0000,9853.0000,9794.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1239,814.46,12278.00,-12278.00,91.0000,65535.0000,9317.0000,9226.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1240,814.82,12272.63,-12272.63,0.0000,65535.0000,9389.0000,9389.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1241,815.18,12267.27,-12267.27,9.0000,65535.0000,9219.0000,9210.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1242,815.53,12261.91,-12261.91,0.0000,65535.0000,8975.0000,8975.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1243,815.89,12256.56,-12256.56,53.0000,65535.0000,8981.0000,8928.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
